product_code,description,category,subcategory
66349.0,Vino tinto Caperucita tinta Torre Oria suave,Bodega,Vino tinto
22108.0,Vino tinto D.O Priorat Arc de Pedra,Bodega,Vino tinto
66524.0,Vino tinto D.O Catalunya Vinya del Mar Azul,Bodega,Vino tinto
70727.0,Vino tinto Bobal Para Pecar,Bodega,Vino tinto
66510.0,Vino tinto D.O Catalunya Bodegas Torres Sangre de Toro,Bodega,Vino tinto
13204.0,Cacao soluble instantáneo Nesquik,"Cacao, café e infusiones",Cacao soluble y chocolate a la taza
13216.0,Cacao soluble instantáneo Nesquik,"Cacao, café e infusiones",Cacao soluble y chocolate a la taza
13006.0,Cacao soluble 0% azúcares añadidos ColaCao,"Cacao, café e infusiones",Cacao soluble y chocolate a la taza
13021.0,Cacao soluble ColaCao original,"Cacao, café e infusiones",Cacao soluble y chocolate a la taza
13019.0,Cacao soluble ColaCao original,"Cacao, café e infusiones",Cacao soluble y chocolate a la taza
13213.0,Cacao soluble instantáneo Hacendado,"Cacao, café e infusiones",Cacao soluble y chocolate a la taza
35513.0,Cacao soluble Hacendado,"Cacao, café e infusiones",Cacao soluble y chocolate a la taza
12519.0,Cacao soluble Hacendado,"Cacao, café e infusiones",Cacao soluble y chocolate a la taza
86469.0,Cacao soluble ColaCao original,"Cacao, café e infusiones",Cacao soluble y chocolate a la taza
22849.0,Cacao soluble 0% azúcares añadidos Hacendado,"Cacao, café e infusiones",Cacao soluble y chocolate a la taza
67739.0,Cacao soluble instantáneo Nesquik,"Cacao, café e infusiones",Cacao soluble y chocolate a la taza
13212.0,Cacao soluble instantáneo Hacendado,"Cacao, café e infusiones",Cacao soluble y chocolate a la taza
23231.0,Cacao soluble en sobres Hacendado,"Cacao, café e infusiones",Cacao soluble y chocolate a la taza
22580.0,Cacao puro en polvo La Chocolatera,"Cacao, café e infusiones",Cacao soluble y chocolate a la taza
12017.0,Cacao en polvo a la taza Valor,"Cacao, café e infusiones",Cacao soluble y chocolate a la taza
10005.0,Chocolate líquido a la taza Hacendado,"Cacao, café e infusiones",Cacao soluble y chocolate a la taza
12585.0,Cacao en polvo a la taza Hacendado,"Cacao, café e infusiones",Cacao soluble y chocolate a la taza
10350.0,Café en cápsula extra fuerte Hacendado,"Cacao, café e infusiones",Café cápsula y monodosis
10355.0,Café en cápsula descafeinado Hacendado,"Cacao, café e infusiones",Café cápsula y monodosis
10354.0,Café en cápsula Colombia Hacendado,"Cacao, café e infusiones",Café cápsula y monodosis
10352.0,Café en cápsula espresso Hacendado,"Cacao, café e infusiones",Café cápsula y monodosis
10351.0,Café en cápsula ristretto Hacendado,"Cacao, café e infusiones",Café cápsula y monodosis
10353.0,Café en cápsula doble espresso Hacendado,"Cacao, café e infusiones",Café cápsula y monodosis
13596.0,Café en cápsula descafeinado espresso Hacendado,"Cacao, café e infusiones",Café cápsula y monodosis
11931.0,Café en cápsula espresso intenso Dolce Gusto,"Cacao, café e infusiones",Café cápsula y monodosis
13636.0,Café en cápsula extra forte Hacendado,"Cacao, café e infusiones",Café cápsula y monodosis
13635.0,Café en cápsula forte Hacendado,"Cacao, café e infusiones",Café cápsula y monodosis
13634.0,Café en cápsula classic Hacendado,"Cacao, café e infusiones",Café cápsula y monodosis
11869.0,Café en cápsula descafeinado espresso intenso Dolce Gusto,"Cacao, café e infusiones",Café cápsula y monodosis
11801.0,Café con leche en cápsula Dolce Gusto,"Cacao, café e infusiones",Café cápsula y monodosis
67658.0,Café con leche en cápsula Hacendado,"Cacao, café e infusiones",Café cápsula y monodosis
11918.0,Café en cápsula ristretto napoli Dolce Gusto,"Cacao, café e infusiones",Café cápsula y monodosis
11785.0,Café en cápsula cortado Dolce Gusto,"Cacao, café e infusiones",Café cápsula y monodosis
23293.0,Café en cápsula descafeinado Hacendado,"Cacao, café e infusiones",Café cápsula y monodosis
11065.0,Café cortado en cápsula Hacendado,"Cacao, café e infusiones",Café cápsula y monodosis
11899.0,Café en cápsula cappuccino Dolce Gusto,"Cacao, café e infusiones",Café cápsula y monodosis
23405.0,Café con leche en cápsula descafeinado Hacendado,"Cacao, café e infusiones",Café cápsula y monodosis
23404.0,Cortado en cápsula descafeinado Hacendado,"Cacao, café e infusiones",Café cápsula y monodosis
22801.0,Café en cápsula doble espresso Hacendado,"Cacao, café e infusiones",Café cápsula y monodosis
52775.0,Café en cápsula cappuccino Hacendado,"Cacao, café e infusiones",Café cápsula y monodosis
11873.0,Café en cápsula espresso Tassimo,"Cacao, café e infusiones",Café cápsula y monodosis
11872.0,Café en cápsula largo Tassimo,"Cacao, café e infusiones",Café cápsula y monodosis
11875.0,Café en cápsula cortado Tassimo,"Cacao, café e infusiones",Café cápsula y monodosis
11874.0,Café en cápsula descafeinado Tassimo,"Cacao, café e infusiones",Café cápsula y monodosis
11871.0,Café con leche en cápsula Tassimo,"Cacao, café e infusiones",Café cápsula y monodosis
11770.0,Café monodosis natural Hacendado,"Cacao, café e infusiones",Café cápsula y monodosis
11730.0,Café monodosis mezcla Hacendado,"Cacao, café e infusiones",Café cápsula y monodosis
11732.0,Café monodosis intenso Hacendado,"Cacao, café e infusiones",Café cápsula y monodosis
11777.0,Café monodosis descafeinado natural Hacendado,"Cacao, café e infusiones",Café cápsula y monodosis
11178.0,Café molido natural Hacendado,"Cacao, café e infusiones",Café molido y en grano
11172.0,Café molido natural Hacendado,"Cacao, café e infusiones",Café molido y en grano
15922.0,Café molido mezcla fuerte Hacendado,"Cacao, café e infusiones",Café molido y en grano
15923.0,Café molido mezcla fuerte Hacendado,"Cacao, café e infusiones",Café molido y en grano
13700.0,Café molido natural fuerte Hacendado,"Cacao, café e infusiones",Café molido y en grano
11171.0,Café molido natural fuerte Hacendado,"Cacao, café e infusiones",Café molido y en grano
13593.0,Café molido descafeinado natural Hacendado,"Cacao, café e infusiones",Café molido y en grano
13592.0,Café molido descafeinado natural Hacendado,"Cacao, café e infusiones",Café molido y en grano
11719.0,Café molido descafeinado mezcla Hacendado,"Cacao, café e infusiones",Café molido y en grano
11711.0,Café molido descafeinado mezcla Hacendado,"Cacao, café e infusiones",Café molido y en grano
11714.0,Café molido natural Hacendado Espresso,"Cacao, café e infusiones",Café molido y en grano
11752.0,Café molido mezcla Hacendado Espresso,"Cacao, café e infusiones",Café molido y en grano
11715.0,Café molido Colombia Hacendado,"Cacao, café e infusiones",Café molido y en grano
11744.0,Café molido descafeinado Hacendado Espresso,"Cacao, café e infusiones",Café molido y en grano
11848.0,Café molido natural Marcilla gran aroma,"Cacao, café e infusiones",Café molido y en grano
11845.0,Café molido mezcla Marcilla crème express,"Cacao, café e infusiones",Café molido y en grano
11847.0,Café molido mezcla Marcilla gran aroma,"Cacao, café e infusiones",Café molido y en grano
13594.0,Café en grano natural Hacendado,"Cacao, café e infusiones",Café molido y en grano
11007.0,Café en grano mezcla fuerte Hacendado,"Cacao, café e infusiones",Café molido y en grano
52491.0,Café en grano descafeinado natural Hacendado,"Cacao, café e infusiones",Café molido y en grano
11077.0,Café en grano extra fuerte Hacendado,"Cacao, café e infusiones",Café molido y en grano
22163.0,Café soluble Classic Hacendado,"Cacao, café e infusiones",Café soluble y otras bebidas
22718.0,Café soluble Classic Hacendado,"Cacao, café e infusiones",Café soluble y otras bebidas
11049.0,Café soluble clásico Hacendado en sobres,"Cacao, café e infusiones",Café soluble y otras bebidas
11136.0,Café soluble natural Nescafé classic,"Cacao, café e infusiones",Café soluble y otras bebidas
11111.0,Café soluble natural Nescafé classic,"Cacao, café e infusiones",Café soluble y otras bebidas
22164.0,Café soluble descafeinado Hacendado,"Cacao, café e infusiones",Café soluble y otras bebidas
22719.0,Café soluble descafeinado Hacendado,"Cacao, café e infusiones",Café soluble y otras bebidas
11051.0,Café soluble en sobres descafeinado Hacendado,"Cacao, café e infusiones",Café soluble y otras bebidas
11101.0,Café soluble descafeinado Nescafé classic,"Cacao, café e infusiones",Café soluble y otras bebidas
11104.0,Café soluble descafeinado Nescafé classic,"Cacao, café e infusiones",Café soluble y otras bebidas
11123.0,Café soluble espresso Creme Hacendado,"Cacao, café e infusiones",Café soluble y otras bebidas
23406.0,Café soluble cappuccino Hacendado,"Cacao, café e infusiones",Café soluble y otras bebidas
67660.0,Café soluble cappuccino caramelo Hacendado,"Cacao, café e infusiones",Café soluble y otras bebidas
11134.0,Café soluble cappuccino vienés Hacendado,"Cacao, café e infusiones",Café soluble y otras bebidas
11115.0,Café soluble selección Hacendado,"Cacao, café e infusiones",Café soluble y otras bebidas
23407.0,Café soluble cappuccino descafeinado Hacendado,"Cacao, café e infusiones",Café soluble y otras bebidas
10666.0,Café con leche cappuccino Hacendado,"Cacao, café e infusiones",Café soluble y otras bebidas
10642.0,Café con leche light sin lactosa Hacendado,"Cacao, café e infusiones",Café soluble y otras bebidas
10644.0,Café con leche espresso Hacendado,"Cacao, café e infusiones",Café soluble y otras bebidas
10672.0,Café con leche descafeinado Hacendado,"Cacao, café e infusiones",Café soluble y otras bebidas
10449.0,Crema de leche para café Campina,"Cacao, café e infusiones",Café soluble y otras bebidas
11187.0,Cereales solubles con achicoria Hacendado,"Cacao, café e infusiones",Café soluble y otras bebidas
60515.0,Filtros de café para cafeteras tamaño 2 y 4 Bosque Verde,"Cacao, café e infusiones",Café soluble y otras bebidas
13651.0,Té verde Hacendado,"Cacao, café e infusiones",Té e infusiones
11054.0,Té rojo Hacendado,"Cacao, café e infusiones",Té e infusiones
11433.0,Té Chai Hacendado,"Cacao, café e infusiones",Té e infusiones
13657.0,Té verde con limón Hacendado,"Cacao, café e infusiones",Té e infusiones
52967.0,Té negro PG tips,"Cacao, café e infusiones",Té e infusiones
35727.0,Té negro con canela Hacendado,"Cacao, café e infusiones",Té e infusiones
11440.0,Té matcha en polvo Hacendado,"Cacao, café e infusiones",Té e infusiones
11175.0,Té verde con hierbabuena Hacendado,"Cacao, café e infusiones",Té e infusiones
11168.0,Infusión manzanilla Hacendado,"Cacao, café e infusiones",Té e infusiones
13395.0,Infusión Menta Poleo Hacendado,"Cacao, café e infusiones",Té e infusiones
11431.0,Infusión Tila Hacendado,"Cacao, café e infusiones",Té e infusiones
11447.0,Infusión Cola de caballo Hacendado,"Cacao, café e infusiones",Té e infusiones
11430.0,Infusión Manzanilla con anís Hacendado,"Cacao, café e infusiones",Té e infusiones
11408.0,Infusión Relax Hacendado,"Cacao, café e infusiones",Té e infusiones
11470.0,Infusión Laxsen sabor menta Hacendado,"Cacao, café e infusiones",Té e infusiones
11453.0,Infusión Tomillo Hacendado,"Cacao, café e infusiones",Té e infusiones
11427.0,Infusión Dormir Hacendado,"Cacao, café e infusiones",Té e infusiones
13652.0,Infusión Rooibos cítricos Hacendado,"Cacao, café e infusiones",Té e infusiones
11426.0,Infusión Figura Hacendado,"Cacao, café e infusiones",Té e infusiones
15726.0,Infusión Digest Hacendado,"Cacao, café e infusiones",Té e infusiones
11415.0,Infusión Respir Hacendado,"Cacao, café e infusiones",Té e infusiones
11326.0,Infusión yerba mate Taragüi,"Cacao, café e infusiones",Té e infusiones
11400.0,Infusión Jengibre Hacendado,"Cacao, café e infusiones",Té e infusiones
11454.0,Infusión Manzanilla sabor a miel Hacendado,"Cacao, café e infusiones",Té e infusiones
11061.0,Infusión frutos rojos Hacendado,"Cacao, café e infusiones",Té e infusiones
11438.0,Infusión Cúrcuma Hacendado,"Cacao, café e infusiones",Té e infusiones
11443.0,Infusión Quema grasas Hacendado,"Cacao, café e infusiones",Té e infusiones
11468.0,Infusión Hinojo Hacendado,"Cacao, café e infusiones",Té e infusiones
3497.0,"Arreglo para puchero vacuno, cerdo y pollo",Carne,Arreglos
35862.0,Pelota de cerdo y vacuno,Carne,Arreglos
35863.0,Mini pelotas de cerdo y vacuno,Carne,Arreglos
58307.0,Hueso garrón Incarlopsa,Carne,Arreglos
3496.0,Hueso vacuno,Carne,Arreglos
2692.0,Trozo de vacuno para cocido,Carne,Arreglos
53011.0,Compango asturiano,Carne,Arreglos
2689.0,Espinazo de cerdo,Carne,Arreglos
2851.0,Manos de cerdo,Carne,Arreglos
3499.0,Costilla de vacuno,Carne,Arreglos
35805.0,Tocino de cerdo,Carne,Arreglos
59154.0,Chorizo asturiano,Carne,Arreglos
1892.0,Hueso blanco de cerdo salado,Carne,Arreglos
1423.0,Preparado de cerdo salado,Carne,Arreglos
3739.0,Arreglo para escudella,Carne,Arreglos
3795.0,Media gallina,Carne,Arreglos
2794.0,Filetes pechuga de pavo,Carne,Aves y pollo
4524.0,Filetes pechuga de pavo Procavi corte fino,Carne,Aves y pollo
4523.0,Chuletas de pavo contramuslo,Carne,Aves y pollo
2792.0,Tacos de pavo,Carne,Aves y pollo
25926.0,Solomillo de pavo,Carne,Aves y pollo
2837.0,Chuletas de pavo al ajillo,Carne,Aves y pollo
4156.0,Brochetas de pavo,Carne,Aves y pollo
2836.0,Pechugas de pavo pimentón,Carne,Aves y pollo
3443.0,Tacos de pavo al ajillo,Carne,Aves y pollo
4109.0,Filetes de pavo contramuslo Procavi,Carne,Aves y pollo
3508.0,Codornices abiertas,Carne,Aves y pollo
35396.0,Foie gras de pato fresco Martiko,Carne,Aves y pollo
2796.0,Codornices,Carne,Aves y pollo
25629.0,Magret de pato,Carne,Aves y pollo
4384.0,Medallones solomillo de pavo,Carne,Aves y pollo
3400.0,Filetes pechuga de pollo corte fino,Carne,Aves y pollo
2787.0,Filetes pechuga de pollo,Carne,Aves y pollo
2789.0,Contramuslos de pollo deshuesados y sin piel,Carne,Aves y pollo
2786.0,Solomillos de pollo,Carne,Aves y pollo
3682.0,Pechugas enteras de pollo,Carne,Aves y pollo
3680.0,Cuartos traseros familiar de pollo,Carne,Aves y pollo
3727.0,Cuartos traseros de pollo,Carne,Aves y pollo
2788.0,Muslos de pollo deshuesados con piel,Carne,Aves y pollo
3724.0,Pechugas enteras de pollo,Carne,Aves y pollo
2779.0,Medio pollo troceado,Carne,Aves y pollo
35902.0,Brochetas de pollo,Carne,Aves y pollo
2778.0,Jamoncitos de pollo,Carne,Aves y pollo
2785.0,Alas partidas de pollo,Carne,Aves y pollo
2853.0,Carcasa y espinazo de pollo,Carne,Aves y pollo
21227.0,Pechugas de pollo marinadas empanadas sin gluten,Carne,Aves y pollo
2791.0,Filetes pechuga de pollo certificado alimentado con un 50% de maíz,Carne,Aves y pollo
2137.0,Flautas de pollo y queso,Carne,Aves y pollo
2833.0,Pechugas de pollo finas hierbas marinadas,Carne,Aves y pollo
2781.0,Pollo entero,Carne,Aves y pollo
2857.0,Hígados y corazones de pollo,Carne,Aves y pollo
2783.0,Cuartos traseros de pollo certificado alimentado con un 50% de maíz,Carne,Aves y pollo
2831.0,Medallones pechuga de pollo marinado,Carne,Aves y pollo
2777.0,Contramuslos de pollo sin piel,Carne,Aves y pollo
2832.0,Alas de pollo adobadas,Carne,Aves y pollo
4284.0,Fajitas pollo y verduras,Carne,Aves y pollo
2784.0,Alas de pollo,Carne,Aves y pollo
2970.0,Contramuslos de pollo marinados con piel,Carne,Aves y pollo
2855.0,Carcasa de pollo certificado alimentado con un 50% de maíz,Carne,Aves y pollo
25461.0,Jamoncitos de pollo certificado alimentado con un 50% de maíz,Carne,Aves y pollo
2782.0,Pollo certificado entero alimentado con un 50% de maíz,Carne,Aves y pollo
10000.0,Medio pollo certificado troceado alimentado con un 50% de maíz,Carne,Aves y pollo
25460.0,Pechugas enteras de pollo certificado alimentado con un 50% de maíz,Carne,Aves y pollo
3791.0,Alas partidas de pollo certificado alimentado con un 50% de maíz,Carne,Aves y pollo
2856.0,Mollejas de pollo,Carne,Aves y pollo
25243.0,Patas de pollo,Carne,Aves y pollo
2795.0,Picantones de pollo,Carne,Aves y pollo
25258.0,Contramuslos deshuesados y sin piel de pollo certificado alimentado con un 50% de maíz,Carne,Aves y pollo
25208.0,Muslos deshuesados con piel de pollo certificado alimentado con un 50% de maíz,Carne,Aves y pollo
3653.0,Filetes pechuga de pollo extra tiernos,Carne,Aves y pollo
3456.0,Pinchos de pollo adobados,Carne,Aves y pollo
2830.0,Solomillos de pollo certificado alimentado con un 50% de maíz,Carne,Aves y pollo
21257.0,Pechugas de pollo rellenas de jamón y queso empanadas sin gluten,Carne,Aves y pollo
21235.0,Lagrimitas de pollo al limón empanadas sin gluten,Carne,Aves y pollo
52514.0,Solomillos de pollo marinados empanados sin gluten,Carne,Aves y pollo
60601.0,Cuellos de pollo,Carne,Aves y pollo
25183.0,Jamoncitos de pollo congelados,Carne,Carne congelada
25184.0,Alas de pollo congeladas,Carne,Carne congelada
4176.0,Medallones preparado de solomillo cerdo congelados marinados,Carne,Carne congelada
25353.0,Solomillo de pavo marinado congelado,Carne,Carne congelada
25182.0,Cuartos traseros de pollo congelados,Carne,Carne congelada
2228.0,Solomillo de cerdo marinado congelado,Carne,Carne congelada
5186.0,Chuletas de cordero palo o riñonada congeladas,Carne,Carne congelada
4022.0,Paletilla de cordero entera congelada,Carne,Carne congelada
5034.0,Chuletas de cabrito congeladas,Carne,Carne congelada
4599.0,Pierna de cabrito congelada,Carne,Carne congelada
4425.0,Carrillada de cerdo congelada,Carne,Carne congelada
30006.0,Pechugas de pollo enteras congeladas,Carne,Carne congelada
52426.0,Alas de pollo barbacoa congeladas,Carne,Carne congelada
2811.0,Costillas de cerdo carnosas a tacos,Carne,Cerdo
2714.0,Filetes lomo de cerdo,Carne,Cerdo
3395.0,Filetes lomo de cerdo familiar,Carne,Cerdo
2810.0,Carrillada de cerdo,Carne,Cerdo
1564.0,Costilla de cerdo ibérico adobada,Carne,Cerdo
23305.0,Chuletas de cerdo sajonia,Carne,Cerdo
35286.0,Costilla de cerdo churrasco,Carne,Cerdo
2815.0,Panceta,Carne,Cerdo
2851.0,Manos de cerdo,Carne,Cerdo
2813.0,Cerdo a tacos,Carne,Cerdo
2715.0,Lomo de cerdo adobado,Carne,Cerdo
5046.0,Lomo de cerdo adobado familiar,Carne,Cerdo
52957.0,San Jacobos de cerdo sin gluten,Carne,Cerdo
2817.0,Filetes lomo de cerdo cabeza,Carne,Cerdo
2169.0,Flautas de bacón y queso,Carne,Cerdo
2685.0,Secreto de cerdo,Carne,Cerdo
2812.0,Media careta de cerdo sin oreja,Carne,Cerdo
53130.0,Manteca de cerdo Mont-Palau para cocinar,Carne,Cerdo
23308.0,Fiambre de magro de cerdo adobado,Carne,Cerdo
2684.0,Codillo de cerdo,Carne,Cerdo
2859.0,Filetes hígado de cerdo,Carne,Cerdo
3440.0,Filetes lomo al ajillo,Carne,Cerdo
3553.0,Lomo de cerdo grueso,Carne,Cerdo
4915.0,Presa de cerdo ibérico,Carne,Cerdo
1886.0,Lomo de cerdo ibérico adobado,Carne,Cerdo
4919.0,Secreto de cerdo ibérico,Carne,Cerdo
2858.0,Sesos de cerdo,Carne,Cerdo
4152.0,Medallones preparado de solomillo cerdo provenzal,Carne,Cerdo
2839.0,Pinchos de cerdo sin varilla,Carne,Cerdo
4901.0,Chuletas lomo de cerdo,Carne,Cerdo
4900.0,Chuletas aguja de cerdo,Carne,Cerdo
4918.0,Lomo de cerdo ibérico,Carne,Cerdo
4570.0,Solomillo de cerdo,Carne,Cerdo
23309.0,Fiambre lomo de cerdo adobado,Carne,Cerdo
2570.0,Oreja de cerdo,Carne,Cerdo
3448.0,Riñones de cerdo,Carne,Cerdo
3548.0,Carrillada de cerdo con hueso,Carne,Cerdo
2849.0,Filetes lomo de cerdo extra tiernos,Carne,Cerdo
21272.0,Libritos de cerdo rellenos de pimiento verde y jamón curado empanados sin gluten,Carne,Cerdo
4590.0,Lomo de cerdo trozo,Carne,Cerdo
3554.0,Pieza magro cabeza de cerdo,Carne,Cerdo
67599.0,Solomillo de cerdo ibérico,Carne,Cerdo
52718.0,Lomo de cerdo marinado empanado,Carne,Cerdo
25972.0,Medio conejo troceado,Carne,Conejo y cordero
2797.0,Conejo entero,Carne,Conejo y cordero
25191.0,Paletillas de conejo,Carne,Conejo y cordero
25192.0,Muslos de conejo,Carne,Conejo y cordero
25193.0,Lomos de conejo,Carne,Conejo y cordero
5070.0,Costillas de conejo partidas,Carne,Conejo y cordero
